results,dba_name,license_number,inspection_date,facility_type,risk,zip,latitude,longitude,v_cumsum,v_cumsum_cs
Fail,POPEYE'S,2489026,01/09/2023,Restaurant,1,60608,41.8353362239431,-87.66583085901608,3,2
Fail,"BURRITO ARCELIANO, INC.",2886706,01/09/2023,Restaurant,1,60618,41.953957216483,-87.71355988117966,9,3
Fail,CERMAK PRODUCE,1476657,01/09/2023,Grocery Store,1,60608,41.85216786362801,-87.66897504066361,6,2
Fail,Carver Military Academy,46381,01/09/2023,School,1,60827,NA,NA,7,2
Fail,WINGSTOP RESTAURANT,2595711,01/09/2023,Restaurant,1,60618,41.942077127035645,-87.68839242966847,6,2
Pass,SUBWAY,2522465,01/09/2023,Restaurant,1,60646,41.99644717759783,-87.78720723090356,0,0
Pass,JEWEL FOOD STORE #3176,1404,01/09/2023,Grocery Store,1,60620,41.72294121820967,-87.66286287127305,1,0
Pass,ELEPHANT & CASTLE PUB & RESTAURANT,2142599,01/09/2023,Restaurant,1,60601,41.88543167061009,-87.626119285512,1,0
Fail,CAJUN BOIL AND BAR CHICAGO,2835885,01/09/2023,Restaurant,1,60637,41.79518501605705,-87.58059777168157,7,2
Pass,EL BURRITO MEXICANO,2164154,01/09/2023,Restaurant,1,60613,41.94737034258505,-87.65335653482947,3,0
Fail,HOST INTERNATIONAL B05,34203,01/09/2023,Restaurant,1,60666,42.008536400868735,-87.91442843927047,2,1
Pass,DUNKIN DONUTS/BASKIN ROBBINS,64722,01/09/2023,Restaurant,2,60646,41.9960984214,-87.7868769104594,2,0
Pass,FILONEK'S,48472,01/09/2023,Restaurant,2,60646,41.99418952580172,-87.78468948624445,0,0
Pass,YOU'RE A COOKIE!,2808949,01/09/2023,Bakery,2,60618,41.93734968535169,-87.6976199193121,3,0
Fail,IDOF TAYLOR INC,2564809,01/09/2023,Restaurant,1,60607,41.86932926692286,-87.655326105994,6,1
Fail,STARBUCKS COFFEE  #2635,1276339,01/10/2011,Restaurant,2,60640,41.96872371055819,-87.65941408749583,10,2
Pass,Jimmy Johns,1959787,01/10/2013,Restaurant,2,60707,41.93085131518802,-87.7877556545619,0,0
Fail,LA QUINTA DE LOS REYES,2197118,01/10/2013,Restaurant,3,60630,41.96856245387149,-87.74065931463221,0,0
Pass,DASTORKON,2221173,01/10/2014,Restaurant,1,60610,41.90038778636948,-87.63781901653797,0,0
Pass,MARZ COMMUNITY BREWING CO.,2516786,01/10/2018,Restaurant,2,60609,41.82788609774376,-87.65946618804536,0,0
Pass,BACK OF THE YARDS,3152720,01/10/2020,School,1,60609,41.808384423666354,-87.67756963874196,0,0
Pass,BODEGA BAY MART,2868379,01/10/2023,Grocery Store,2,60647,41.91036370650572,-87.67791864931262,0,0
Fail,LAS ISLAS MARIAS,1095992,01/10/2023,Restaurant,1,60639,41.91399920930635,-87.74586369218258,5,1
Fail,LAS ASADAS,2069204,01/10/2023,Restaurant,1,60647,41.91887087772981,-87.68730481697142,2,0
Pass,THE GWEN,1768303,01/10/2023,Restaurant,1,60611,41.89168851736832,-87.62430717812579,3,2
Pass,JIMMY'S GYROS & GRILL,2796504,01/10/2023,Restaurant,1,60603,41.87960812540506,-87.6269991129734,1,0
Fail,SUBWAY,2121132,01/10/2023,Restaurant,1,60660,41.983546994512714,-87.65810608824604,2,2
Pass,REMEDY AT AON CENTER,2657694,01/10/2023,Restaurant,2,60601,41.8846320757672,-87.6222479910888,3,1
Fail,POPEYE'S#835,2594633,01/10/2023,Restaurant,1,60624,41.86621301898216,-87.7127816493052,15,4
Pass,THE GWEN,2717967,01/10/2023,Restaurant,3,60611,41.89168851736832,-87.62430717812579,0,0
Pass,SODEXOMAGIC AT FEDERAL RESERVE,2652337,01/10/2023,Restaurant,1,60604,41.8785382916852,-87.63241426118783,0,0
Pass,LASALLE ll LANGUAGE MAGNET SCHOOL,3132634,01/10/2023,School,1,60622,41.902908764875995,-87.67373262574593,1,0
Fail,TAQUERIA UPTOWN,19267,01/10/2023,Restaurant,1,60660,41.98373476698546,-87.65988782352466,7,1
Fail,GRESHAM ELEMENTARY SCHOOL,23451,01/10/2023,School,1,60620,41.73891334027122,-87.6450616939937,1,0
Fail,EL BARCO RESTAURANT,53569,01/10/2023,Restaurant,1,60622,41.90064069569674,-87.66727140888604,11,5
Pass,BODEGA BAY MART,2868378,01/10/2023,Grocery Store,2,60647,41.91036370650572,-87.67791864931262,1,0
Fail,VEE-VEE'S AFRICAN RESTAURANT,26898,01/10/2023,Restaurant,1,60660,41.99551563607673,-87.66058139230817,16,1
Pass,REMEDY AT AON CENTER,2881735,01/10/2023,Restaurant,3,60601,41.8846320757672,-87.6222479910888,0,0
Pass,WINDY CITY GYROS,71095,01/11/2013,Restaurant,1,60613,41.95371591865941,-87.65014628741659,0,0
Pass,PASTORAL,1820903,01/11/2013,Restaurant,1,60601,41.885618984652936,-87.62616146233678,0,0
Fail,USMANIA RESTAURANT,1047084,01/11/2018,Restaurant,1,60659,41.99766945661302,-87.68706951063783,10,3
Pass,DULCE CAFE CUBANO LLC.,2882641,01/11/2023,Restaurant,1,60632,41.793780472746235,-87.69496027657335,0,0
Fail,Beaubien Elementary School,22201,01/11/2023,School,1,60630,41.972379135874,-87.75752776008068,2,0
Pass,Jorge Prieto,26771,01/11/2023,School,1,60639,41.92131716931634,-87.76574379790944,0,0
Pass,POTBELLY SANDWICH WORKS # 100,1620704,01/11/2023,Restaurant,1,60604,41.87911455044448,-87.63213673978143,2,0
Fail,CORALIE COFFEE,2709402,01/11/2023,Restaurant,1,60604,41.87697885441959,-87.63284024683999,7,3
Pass,MAISON PARISIENNE,2886482,01/11/2023,Restaurant,1,60614,41.918032547022506,-87.65099682827481,0,0
Fail,ROLANDO TACO'S,2308821,01/11/2023,Restaurant,1,60639,41.92310285562109,-87.74641732066215,5,1
Pass,MARIST HIGH SCHOOL,3491849,01/11/2023,School,1,60655,41.68399181564351,-87.72501727575752,1,0
Fail,Hirsch Metro. (H/S),47031,01/11/2023,School,1,60619,41.75376120204399,-87.60176452344395,15,5
Pass,JARVIS GYROS,2177795,01/11/2023,Restaurant,1,60626,42.015929221479176,-87.66884761052985,0,0
Pass,STARBUCKS,34228,01/11/2023,Restaurant,2,60666,42.008536400868735,-87.91442843927047,1,0
Fail,PANDA EXPRESS #1422,1938611,01/11/2023,Restaurant,1,60643,41.67761705588747,-87.66311314586792,7,4
Pass,North Center For Handicapped,2224924,01/11/2023,School,1,60641,41.93883817000674,-87.75451981797463,0,0
Pass,DOMINO'S,2886815,01/11/2023,Restaurant,2,60610,41.90447254385478,-87.64033362435434,2,0
Fail,CHENG CHOPSTICKS,2664003,01/11/2023,Restaurant,1,60647,41.91753133022203,-87.70461978939348,1,0
Fail,KFC,2153034,01/11/2023,Restaurant,1,60641,41.9453666190531,-87.74718922087625,3,1
Pass,YUMMY THAI,2822782,01/11/2023,Restaurant,1,60607,41.869436666300544,-87.66247601980271,17,2
Pass,FAMILY DOLLAR #31994,2536669,01/11/2023,Grocery Store,3,60649,41.7573962131662,-87.58625101198423,3,0
Pass,JIMMY JOHNS,2886775,01/11/2023,Restaurant,1,60640,41.96547989696298,-87.6595077701744,1,0
Pass,SUPERMERCADO LA RAZA CORP,2767138,01/11/2023,Grocery Store,1,60609,41.80847785608591,-87.66674535125476,7,2
Fail,SEOUL TACO,2862550,01/11/2023,Restaurant,1,60622,41.90771541543215,-87.67352856806646,3,1
Pass,CLARK,1492008,01/11/2023,Grocery Store,2,60620,41.746594707551054,-87.65378117410792,1,0
Pass,CULVER'S,2575429,01/11/2023,Restaurant,1,60641,41.95326461166174,-87.75145318861135,2,0
Pass,CASA CENTRAL COMMUNITY SERVICE,60765,01/11/2023,Restaurant,1,60622,41.90598597077873,-87.69680735572291,1,0
Pass,LOST LARSON,2583423,01/11/2023,Restaurant,1,60640,41.97868454005666,-87.6684667325925,3,0
Fail,MINI CHI CHI INC.,2528322,01/11/2023,Restaurant,1,60644,41.88018311843046,-87.76131902310048,12,2
Fail,Carver Military Academy,46381,01/11/2023,School,1,60827,NA,NA,10,3
Fail,FEED,1767699,01/11/2023,Restaurant,1,60622,41.8955436507973,-87.69684454390777,4,0
Pass,"NUTS ON CLARK T5 O'HARE INTERNATIONAL AIRPORT, INC",2517018,01/11/2023,Restaurant,2,60666,42.008536400868735,-87.91442843927047,6,0
Fail,MT MINI MARKET,2882675,01/11/2023,Grocery Store,3,60637,41.76919446316037,-87.61723833780505,5,2
Fail,SHIBAM RESTAURANT,2560481,01/11/2023,Restaurant,1,60630,41.96834387397885,-87.74030968600258,15,6
Pass,"SUPERMERCADO SANCHEZ, INC.",1648074,01/11/2023,Grocery Store,1,60629,41.78649619589489,-87.69475632036104,2,0
Fail,HEARTS AND FLOUR BAKERY & CAFE,2796860,01/11/2023,Restaurant,1,60660,41.9929136599404,-87.67546577788274,3,0
Fail,HUB 51,2192977,01/11/2023,Restaurant,1,60666,42.008536400868735,-87.91442843927047,6,0
Pass,MS. EGGROLL,30984,01/11/2023,Restaurant,1,60640,41.96406154994989,-87.65462505908155,2,0
Fail,SUBWAY 10266,2198339,01/11/2023,Restaurant,1,60608,41.8370868237626,-87.66558285253427,1,0
Pass,SAVE A LOT,2830633,01/11/2023,Grocery Store,2,60628,41.69954741466738,-87.64275191512002,11,1
Fail,JOSEPH KELLMAN COMMUNITY SCHOOL,3244708,01/11/2023,School,1,60612,41.87019517842876,-87.70216172879668,3,1
Fail,ADDA INDIAN CUISINE,2762410,01/11/2023,Restaurant,1,60607,41.86944827658881,-87.66170604551814,9,2
Pass,AYA PASTRY,2560994,01/11/2023,Bakery,2,60642,41.891157477893366,-87.6603815134632,5,0
Fail,"THE VILLAGE TAP, INC.",19419,01/11/2023,Restaurant,1,60618,41.94308170715916,-87.68064405309912,6,3
Pass,SHOP-N-SAVE,2767279,01/11/2023,Grocery Store,2,60619,41.765501123078735,-87.62017368759007,22,4
Pass,MICHIGAN FOOD MART & MORE INC.,2862739,01/11/2023,Grocery Store,3,60653,41.809398169618895,-87.62275731970227,4,0
Fail,TRADITION,1678249,01/11/2023,Restaurant,1,60606,41.8848092897636,-87.63553583472795,8,2
Fail,DUNKIN',2851474,01/11/2023,Restaurant,2,60608,41.837420750459266,-87.64611479149883,3,0
Fail,W CHICAGO-CITY CENTER,2138443,01/11/2023,Restaurant,1,60603,41.879503650161986,-87.63296974156731,6,2
Fail,MK NOODLE,2797535,01/11/2023,Restaurant,1,60657,41.94257282478283,-87.67051293219696,16,3
Fail,GREEK PRIME,2786468,01/11/2023,Restaurant,1,60609,41.830619546460845,-87.64775315527635,4,3
Pass,FALCON FUEL,2559732,01/11/2023,Grocery Store,2,60620,41.75019172792476,-87.68299672155908,3,0
Fail,ARAMARK EDUCATIONAL SERVICES,2642003,01/11/2023,Restaurant,1,60827,41.65363660026574,-87.60507067062306,14,3
Pass,TACOS EL MERCADITO LLC,2876629,01/11/2023,Restaurant,1,60638,41.77809971363702,-87.7649646656073,1,1
Pass,"ROSCOE-DAMEN, CORP.",2293828,01/11/2023,Restaurant,1,60618,41.94332513800031,-87.67851443293753,2,0
Pass,"ST. IGNATIUS COLLEGE PREP, INC.",1803357,01/11/2023,School,1,60608,41.86714939253235,-87.65404495354574,2,0
Pass,"HARU RESTAURANT INC.,",2781694,01/11/2023,Restaurant,1,60647,41.91724978007896,-87.71035570565451,0,0
Fail,CHICAGO PITA KITCHEN,1875357,01/11/2023,Restaurant,1,60633,41.65491155136883,-87.55408108521225,21,2
Fail,BABA'S BUFFALO FAMOUS CRISPY CHICKEN & LEMONADE,2791475,01/11/2023,Restaurant,2,60651,41.90230474661144,-87.76065826255068,9,1
Fail,GOLDEN DRAGON CHINESE RESTAURANT,2703451,01/11/2023,Restaurant,1,60612,41.881020491797024,-87.68867106150643,4,1
Pass,SUBWAY,2314120,01/11/2023,Restaurant,1,60612,41.88107769848946,-87.68477070656029,2,0
Pass,ACADEMY OF ST. BENEDICT,5977,01/11/2023,School,1,60636,41.7843054609764,-87.66205636620833,0,0
Pass,DOLLAR GENERAL  STORE # 12061,2009491,01/12/2011,Grocery Store,3,60624,41.866254930227,-87.72704914147508,0,0
Pass,NIU,1817131,01/12/2015,Restaurant,1,60611,41.8911397362657,-87.6188063715662,0,0
Pass,ST. ANNA BAKERY,2233026,01/12/2015,Bakery,1,60616,41.853338800569915,-87.634105879639,0,0
Pass,LEVY RESTAURANTS AT UNITED CENTER,1974745,01/12/2015,Restaurant,1,60612,41.881241456803345,-87.67428253395332,0,0
Pass,LA BAGUETTE BAKERY,2374103,01/12/2015,Bakery,2,60638,41.777938446306344,-87.77328912344171,0,0
Fail,CHEESIES PUB & GRUB,2134399,01/12/2016,Restaurant,1,60657,41.94002723561704,-87.65373272685191,13,7
Pass,VANILLE PATTISSERIE,2442830,01/12/2016,Restaurant,2,60657,41.94129418083914,-87.64429200618663,0,0
Fail,CHEN'S GARDEN INC,1379914,01/12/2022,Restaurant,1,60647,41.9100178857574,-87.72447840284197,12,1
Fail,PACO'S TACOS 2,1802466,01/12/2023,Restaurant,1,60629,41.78309273393453,-87.72303137499999,4,0
Pass,PEET'S COFFEE & TEA,76517,01/12/2023,Restaurant,2,60642,41.910948762561205,-87.65315955127153,2,0
Pass,WENDY'S 11743,2535283,01/12/2023,Restaurant,1,60612,41.878944004213835,-87.68622682716615,2,0
Fail,JERRY'S SANDWICHES,2411708,01/12/2023,Restaurant,1,60625,41.96769881732379,-87.68780818484225,2,0
Fail,CHICAGO BUSY BURGER,21159,01/12/2023,Restaurant,1,60607,41.86955050162806,-87.65520491655957,7,1
Pass,MATERNITY BVM,1878495,01/12/2023,School,1,60651,41.90923371652298,-87.71905941681048,1,1
Pass,SUBWAY,2446580,01/12/2023,Restaurant,1,60615,41.80286415508425,-87.60656980894066,4,0
Fail,POTSTICKER HOUSE INC.,1474614,01/12/2023,Restaurant,1,60608,41.8369267740749,-87.64610297583852,15,2
Pass,JEWEL FOOD STORE #3454,1325,01/12/2023,Grocery Store,1,60618,41.95910043303784,-87.6823922417421,6,1
Fail,THE BALLPARK PUB,2378879,01/12/2023,Restaurant,1,60609,41.82365514125402,-87.63927207504646,4,2
Fail,BOSTON MARKET #2520,86324,01/12/2023,Restaurant,1,60657,41.9367209159054,-87.66870256330071,4,0
Pass,RIVER NORTH BISTRO,2882410,01/12/2023,Restaurant,3,60654,41.89418322482492,-87.62828580708,0,0
Pass,CHICAGO HOPE ACADEMY,1772551,01/12/2023,School,1,60612,41.870068019553386,-87.68090750663286,1,0
Pass,SWEETGREEN,2797618,01/12/2023,Restaurant,1,60615,41.799653783790305,-87.58904895260531,1,0
Fail,Nixon,24681,01/12/2023,School,1,60639,41.91959342122171,-87.73138367600806,1,1
Pass,RIVER NORTH BISTRO,2882408,01/12/2023,Restaurant,1,60654,41.89418322482492,-87.62828580708,1,0
Pass,FAMILY DOLLAR  #5392,1337574,01/12/2023,Grocery Store,3,60620,41.736044089543576,-87.65340424179776,2,0
Pass,SAZON CUBANO 2.0,1820435,01/12/2023,Restaurant,1,60647,41.92319989266042,-87.68773850836422,4,1
Fail,The Green Post,2817989,01/12/2023,Restaurant,1,60625,41.96815422075822,-87.69363812631346,13,4
Pass,CHIPOTLE MEXICAN GRILL #3430,2670644,01/12/2023,Restaurant,1,60605,41.86797982367172,-87.62598154133049,3,0
Fail,TANUKI,2220756,01/12/2023,Restaurant,1,60657,41.93648903398478,-87.65413668138018,9,1
Pass,"BAI CAFE, INC.",2078772,01/12/2023,Restaurant,1,60657,41.94360207196127,-87.66891732656353,18,3
Pass,MISKI BAKERY,2830845,01/12/2023,Bakery,1,60634,41.945630315275714,-87.77958740339405,4,0
Fail,LAO SZE CHUAN,2595620,01/12/2023,Restaurant,1,60616,41.85309845931148,-87.63460289479191,8,1
Fail,GALLISTEL LANGUAGE ACADEMY,2046685,01/12/2023,School,1,60617,41.70682231634241,-87.53513860508505,12,1
Pass,Bridge Elementary School,22321,01/12/2023,School,1,60634,41.94915062559908,-87.7987072171883,1,0
Fail,ARGO FOOD MARKET INC.,2886537,01/12/2023,Grocery Store,2,60619,41.751132728144725,-87.60771507496383,14,3
Pass,CLUB DE NUTRICION,2307751,01/12/2023,Restaurant,2,60623,41.85082727127357,-87.7053706695649,1,1
Pass,BURRITO BEACH # 8,1491413,01/12/2023,Restaurant,1,60611,41.89267129068561,-87.62257220248128,1,0
Fail,HOTEL ZACHARY,2578015,01/12/2023,Restaurant,1,60613,41.947965602336375,-87.65729854258726,8,3
Pass,LA BRASA RESTAURANT INC.,2886571,01/12/2023,Restaurant,1,60641,41.946270550939566,-87.72754493145142,0,0
Fail,RAISU JAPANESE FINE DINING,2411859,01/12/2023,Restaurant,1,60618,41.95405999724161,-87.70306843009321,6,1
Pass,TAC QUICK,32246,01/12/2023,Restaurant,1,60613,41.95437176489459,-87.65499810825563,8,1
Pass,LA MICHOACANA ICE CREAM SHOP 4,2694056,01/12/2023,Restaurant,1,60639,41.93169646610892,-87.74254645501154,3,0
Fail,Jimmy Johns,2333431,01/12/2023,Restaurant,1,60641,41.95391361936965,-87.7479109624453,6,1
Pass,CHILE TOREADO RESTAURANT,2694543,01/12/2023,Restaurant,1,60609,41.83048987325396,-87.6762068763212,2,0
Pass,CARMELITA'S TAQUERIA,1475925,01/12/2023,Restaurant,1,60640,41.9691282820749,-87.6600068867283,3,0
Pass,GOLDEN THAI,1847167,01/12/2023,Restaurant,1,60607,41.86918475349806,-87.66450967311361,5,0
Fail,YUMMY,2446443,01/12/2023,Restaurant,1,60634,41.94739919099713,-87.8069325222223,4,1
Fail,POPEYE'S #831,2594606,01/12/2023,Restaurant,1,60626,42.0193331123976,-87.68002153080553,4,1
Pass,LUCKY STRIKE LANES,2354295,01/12/2023,Restaurant,1,60611,41.891133170854566,-87.61916020704619,4,2
Fail,"CREMERIA SANTA MARIA, INC",1868311,01/12/2023,Grocery Store,1,60623,41.84454429200885,-87.71107279676545,12,3
Pass,RIVER NORTH BISTRO,2886812,01/12/2023,Restaurant,3,60654,41.89418322482492,-87.62828580708,0,0
Fail,FAIRPLAY FINER FOOD,10940,01/12/2023,Grocery Store,1,60608,41.85198383957328,-87.68578570420526,14,3
Fail,AFC SUSHI @ JEWEL OSCO #3454,2814208,01/12/2023,Grocery Store,1,60618,41.95910043303784,-87.6823922417421,4,2
Fail,KFC,2293813,01/12/2023,Restaurant,1,60617,41.70312195660828,-87.5251248470275,12,2
Pass,CO CO VIETNAMESE SANDWICHES INC.,2359449,01/12/2023,Restaurant,1,60640,41.96876506502919,-87.6700178263733,3,0
Fail,GENE'S SNACKS & SUNDRIES,2621857,01/12/2023,Restaurant,2,60605,41.874945069002806,-87.6308324955019,8,4
Pass,EL TACONAZO EXPRESS INC,2757771,01/12/2023,Restaurant,1,60647,41.91729424455668,-87.70654528949485,2,0
Fail,"CHAVELO'S TACOS, INC",2813532,01/12/2023,Restaurant,1,60632,41.80763816876787,-87.73331806200785,4,2
Pass,Nixon Annex,24682,01/12/2023,School,1,60639,41.919045189182846,-87.73113439812857,0,0
Pass,WALLY FOOD MART,2886463,01/12/2023,Grocery Store,3,60628,41.706871090394245,-87.63791381851283,6,0
Fail,CTA CHICAGO TACO  AUTHORITY,2569855,01/12/2023,Restaurant,1,60641,41.95347548577826,-87.73335423132951,6,1
Pass,RIVER NORTH BISTRO,2886896,01/12/2023,Restaurant,3,60654,41.89418322482492,-87.62828580708,0,0
Pass,ICOLDTEA,2886816,01/12/2023,Restaurant,2,60640,41.965497036127346,-87.65840280954839,3,1
Pass,"JAMISON'S SOUL FOOD, LLC",2483469,01/12/2023,Restaurant,1,60620,41.735833895808945,-87.66798786362106,1,0
Fail,SOL CAFE,2202462,01/12/2023,Restaurant,1,60626,42.01926995801616,-87.6720332966243,7,2
Pass,Burr,22471,01/12/2023,School,1,60622,41.91233061422757,-87.66864690988672,0,0
Pass,EL TEXCAL RESTAURANT,2652423,01/12/2023,Restaurant,1,60625,41.96843111302068,-87.72076005083134,6,1
Pass,Fulton,23281,01/12/2023,School,1,60609,41.79754287754963,-87.66847093405492,1,0
Fail,PONCE RESTAURANT,2423715,01/12/2023,Restaurant,1,60639,41.92428005782633,-87.73464807570147,2,1
Pass,RIVER NORTH BISTRO,2882409,01/12/2023,Restaurant,3,60654,41.89418322482492,-87.62828580708,0,0
Pass,CARNICERIA JIMENEZ INC,1693,01/13/2011,Grocery Store,1,60639,41.909925247057885,-87.73155721632436,6,0
Fail,BLANCO & NEGRO RESTAURANT,1954915,01/13/2011,Restaurant,1,60623,41.84412068159105,-87.72621334457627,12,2
Pass,BRASA ROJA RESTAURANT,2184967,01/13/2014,Restaurant,1,60641,41.946270550939566,-87.72754493145142,0,0
Fail,HANDCUT FOODS,2373525,01/13/2015,School,2,60613,41.95561823827899,-87.64561969148173,0,0
Pass,CBA,2363833,01/13/2015,Restaurant,1,60606,41.882240508067696,-87.63369062959468,0,0
Pass,CHIPOTLE MEXICAN GRILL,1044714,01/13/2016,Restaurant,1,60610,41.90383565973192,-87.6288261074516,0,0
Pass,TARGET STORE T-2613,2283226,01/13/2016,Grocery Store,2,60610,41.90376960637752,-87.64336893987576,0,0
Pass,INTERCONTINENTAL HOTEL CHICAGO,2437408,01/13/2020,Restaurant,1,60611,41.891120593048875,-87.62398870432278,1,0
Pass,Sauganash Elementary School,25211,01/13/2023,School,1,60646,NA,NA,0,0
Pass,SWEETGREEN,2732686,01/13/2023,Restaurant,1,60622,41.90872609383611,-87.67466083943248,0,0
Pass,AGLAIA COFFEE AND TEA COMPANY,2749668,01/13/2023,Restaurant,2,60642,41.89623151378124,-87.65082896270799,5,0
Fail,BIG BOSS SPICY FRIED CHICKEN,2807954,01/13/2023,Restaurant,1,60608,41.84638121795965,-87.64661301435865,22,6
Pass,BACCI CAFE AND PIZZERIA ON MILWAUKEE AVE. INC.,1444299,01/13/2023,Restaurant,1,60641,41.96055088007665,-87.7542307472157,2,0
Fail,DEMITASSE,28260,01/13/2023,Restaurant,1,60607,41.869576753505015,-87.65367577283911,3,0
Pass,RICHARDSON MIDDLE SCHOOL,3619531,01/13/2023,School,1,60629,41.783484783129275,-87.72548610626416,0,0
Pass,MASADA,2374411,01/13/2023,Restaurant,1,60647,41.921843480757985,-87.69747206860472,2,0
Fail,OPEN OUTCRY BREWING,2808516,01/13/2023,Restaurant,1,60643,41.69462309445644,-87.68139382337692,4,2
Fail,MAGNIFICO COFFEE,2818007,01/13/2023,Restaurant,2,60618,41.93688385568885,-87.71998857609762,2,1
Fail,GORDITAS LOLI'S #2,2583373,01/13/2023,Restaurant,1,60618,41.93930172570259,-87.71938935474189,4,0
Fail,I.H.O.P.,46344,01/13/2023,Restaurant,1,60641,41.95742941661818,-87.74757441604942,4,1
Pass,HOST INTERNATIONAL B05,34203,01/13/2023,Restaurant,1,60666,42.008536400868735,-87.91442843927047,2,1
Pass,TIZTAL CAFE INC.,1899152,01/13/2023,Restaurant,1,60640,41.96621962974224,-87.66678700671893,4,0
Pass,THE CONGRESS HOTEL,49248,01/13/2023,Restaurant,1,60605,41.87525982581901,-87.6243966738356,5,3
Pass,SUBWAY #65029,2476147,01/13/2023,Restaurant,1,60637,41.77992650427779,-87.60577293833379,1,0
Pass,THE BONGO ROOM,33114,01/13/2023,Restaurant,1,60622,41.908523906377425,-87.67479749884576,2,1
Fail,L + L PIZZERIA,2886848,01/13/2023,Restaurant,1,60609,41.82339003118205,-87.6722362475433,5,1
Fail,SUBWAY,1594765,01/13/2023,Restaurant,1,60612,41.86766668875998,-87.70585473185363,4,2
Pass,TRADER JOE'S,1991799,01/13/2023,Grocery Store,2,60613,41.94996117114196,-87.67567112925495,5,2
Pass,THAI PASTRY,2713340,01/13/2023,Restaurant,1,60640,41.97221355699091,-87.6596091001073,3,1
Pass,BARRACO'S PIZZA AND THE VINEYARD BANQUETS,2636205,01/13/2023,Restaurant,1,60643,41.72093007202349,-87.67509659799771,13,1
Fail,CHOP SUEY KITCHEN,2488190,01/13/2023,Restaurant,1,60644,41.880205089634494,-87.75958648612682,7,1
Fail,SBARRO'S,0,01/13/2023,Restaurant,1,60612,41.871465050498955,-87.66988444521657,5,3
Pass,Farm Super Market,2017764,01/13/2023,Grocery Store,2,60659,41.99766818403645,-87.68714725060154,0,0
Pass,MARKET FRESH FOODS,52593,01/13/2023,Grocery Store,2,60651,41.895615313545314,-87.70670532510552,1,0
Pass,SUBWAY,2003331,01/13/2023,Restaurant,1,60647,41.91729424455668,-87.70654528949485,1,0
Pass,JEWEL FOOD STORE #3170,1366,01/13/2023,Grocery Store,1,60632,41.796197591415535,-87.72339188344549,5,0
Pass,Nepalese & Indian Cuisine,2683806,01/13/2023,Restaurant,1,60647,41.92706664376851,-87.69732984409596,3,0
Pass,U OF C WOODLAWN,3676019,01/13/2023,School,1,60637,41.78044977158592,-87.59739196555952,2,0
Fail,EL NUEVO MEXICANO,1525,01/13/2023,Restaurant,1,60657,41.9351819008089,-87.64698740774581,4,2
Fail,PECK ELEMENTARY SCHOOL,24871,01/13/2023,School,1,60629,41.78792632341754,-87.71922211426183,1,1
Pass,DALEY'S RESTAURANT,2631368,01/13/2023,Restaurant,1,60637,41.78055964421131,-87.60578666065055,5,0
